PaperID,AuthID
C92-2089,A-14532
C92-2090,A-15481
C92-2090,A-18092
C92-2091,A-9147
C92-2092,A-16124
C92-2093,A-15500
C92-2094,A-1218
C92-2095,A-9260
C92-2095,A-14384
C92-2096,A-17274
C92-2097,A-12608
C92-2097,A-7614
C92-2098,A-13303
C92-2099,A-16515
C92-2099,A-11854
C92-2100,A-7610
C92-2101,A-17235
C92-2101,A-1974
C92-2101,A-8333
C92-2102,A-9334
C92-2102,A-13415
C92-2102,A-13207
C92-2103,A-675
C92-2104,A-5500
C92-2104,A-7880
C92-2104,A-4513
C92-2105,A-4893
C92-2105,A-6191
C92-2106,A-5033
C92-2106,A-16815
C92-2106,A-2462
C92-2107,A-13578
C92-2108,A-4918
C92-2108,A-11096
C92-2109,A-9390
C92-2109,A-12382
C92-2110,A-4164
C92-2110,A-2813
C92-2110,A-6907
C92-2111,A-7278
C92-2111,A-4140
C92-2112,A-13059
C92-2112,A-14075
C92-2112,A-13356
C92-2112,A-4568
C92-2113,A-18335
C92-2114,A-4645
C92-2114,A-3951
C92-2115,A-7295
C92-2116,A-13751
C92-2117,A-14880
C92-2118,A-10774
C92-2119,A-15216
C92-2119,A-17070
C92-2120,A-12890
C92-2120,A-7494
C92-2121,A-3907
C92-2121,A-7205
C92-2122,A-612
C92-2122,A-5405
C92-2122,A-6278
C92-2123,A-1097
C92-3125,A-5409
C92-3126,A-13473
C92-3127,A-105
C92-3128,A-9889
C92-3129,A-1608
C92-3130,A-8131
C92-3130,A-12347
C92-3131,A-7895
C92-3132,A-17182
C92-3132,A-2866
C92-3133,A-3652
C92-3133,A-16077
C92-3134,A-17700
C92-3135,A-15414
C92-3135,A-10538
C92-3136,A-2554
C92-3137,A-2593
C92-3137,A-3422
C92-3138,A-10353
C92-3138,A-10864
C92-3138,A-10770
C92-3139,A-4308
C92-3139,A-13621
C92-3139,A-4574
C92-3139,A-6259
C92-3140,A-11045
C92-3140,A-11822
C92-3140,A-9283
C92-3141,A-6864
C92-3142,A-9824
C92-3142,A-8140
C92-3142,A-7708
C92-3142,A-17555
C92-3143,A-1738
C92-3143,A-3197
C92-3143,A-7410
C92-3144,A-118
C92-3144,A-1250
C92-3145,A-1904
C92-3145,A-4120
C92-3145,A-17826
C92-3145,A-12948
C92-3146,A-13142
C92-3146,A-18713
C92-3146,A-8729
C92-3146,A-3243
C92-3147,A-6691
C92-3148,A-3767
C92-3148,A-16557
C92-3149,A-15476
C92-3149,A-10324
C92-3149,A-12112
C92-3150,A-7615
C92-3151,A-15479
C92-3152,A-13363
C92-3153,A-9781
C92-3154,A-16950
C92-3154,A-4863
C92-3155,A-1066
C92-3155,A-8168
C92-3155,A-10272
C92-3156,A-830
C92-3156,A-7071
C92-3156,A-3120
C92-3157,A-11550
C92-3157,A-11624
C92-3158,A-800
C92-3158,A-11387
C92-3158,A-3951
C92-3158,A-12783
C92-3158,A-11955
C92-3159,A-5381
C92-3160,A-6350
C92-3160,A-10706
C92-3160,A-16893
C92-3161,A-12691
C92-3161,A-871
C92-3161,A-12082
C92-3161,A-4213
C92-3162,A-6823
C92-3162,A-5004
C92-3162,A-14756
C92-3162,A-9805
C92-3162,A-3125
C92-3163,A-14760
C92-3163,A-2005
C92-3164,A-4903
C92-3164,A-18335
C92-3164,A-7494
C92-3164,A-8590
C92-3164,A-16516
C92-3164,A-9868
C92-3165,A-429
C92-3166,A-4142
C92-3166,A-8085
C92-3166,A-927
C92-3167,A-10866
C92-3168,A-4170
C92-3168,A-11069
C92-4170,A-12090
C92-4170,A-14529
C92-4171,A-8810
C92-4172,A-6331
C92-4173,A-812
C92-4173,A-8003
C92-4174,A-13751
C92-4174,A-3287
C92-4175,A-11533
C92-4176,A-2177
C92-4177,A-8038
C92-4177,A-13978
C92-4178,A-2944
C92-4179,A-401
C92-4180,A-1835
C92-4181,A-3832
C92-4181,A-15772
C92-4182,A-10359
C92-4182,A-7614
C92-4182,A-9504
C92-4183,A-4519
C92-4184,A-13876
C92-4185,A-9108
C92-4186,A-73
C92-4186,A-6835
C92-4186,A-3149
C92-4187,A-5770
C92-4187,A-15421
C92-4187,A-5675
C92-4187,A-3719
C92-4187,A-12503
C92-4187,A-17530
C92-4187,A-4576
C92-4188,A-15481
C92-4188,A-12462
C92-4189,A-16020
C92-4189,A-866
C92-4190,A-8533
C92-4190,A-9509
C92-4191,A-10619
C92-4191,A-4498
C92-4191,A-3610
C92-4192,A-13783
C92-4192,A-9558
C92-4192,A-1187
C92-4192,A-6182
C92-4192,A-194
C92-4193,A-4868
C92-4193,A-1299
C92-4194,A-10905
C92-4194,A-4857
C92-4195,A-5665
C92-4195,A-10395
C92-4195,A-13328
C92-4195,A-13693
C92-4196,A-4601
C92-4196,A-17015
C92-4197,A-6244
C92-4198,A-882
C92-4199,A-12095
C92-4199,A-7228
C92-4199,A-12077
C92-4200,A-356
C92-4200,A-3597
C92-4200,A-6285
C92-4201,A-5932
C92-4201,A-14435
C92-4201,A-6336
C92-4202,A-11069
C92-4202,A-4170
C92-4203,A-5383
C92-4204,A-2307
C92-4204,A-15481
C92-4205,A-6514
C92-4205,A-10967
C92-4206,A-13448
C92-4207,A-10952
C92-4207,A-12857
C92-4207,A-18433
C92-4207,A-8965
C92-4207,A-6441
C92-4208,A-8848
C92-4209,A-3695
C92-4209,A-18190
C92-4209,A-18015
C92-4209,A-8848
C92-4210,A-6227
C92-4210,A-1859
C92-4210,A-13431
C92-4211,A-4771
C92-4211,A-3912
C92-4211,A-12922
C92-4212,A-7950
C92-4213,A-18658
C92-4214,A-11391
C92-4214,A-13985
C92-4215,A-16145
C92-4215,A-11191
C92-4215,A-5992
C92-4216,A-9706
C94-1001,A-9334
C94-1001,A-6060
C94-1001,A-11031
C94-1002,A-9883
C94-1002,A-5111
C94-1002,A-7792
C94-1003,A-7295
C94-1004,A-13303
C94-1004,A-12716
C94-1004,A-4568
C94-1004,A-14075
C94-1005,A-14104
C94-1005,A-4121
C94-1005,A-14781
C94-1006,A-9209
C94-1006,A-16800
C94-1006,A-7730
C94-1006,A-15526
C94-1006,A-14414
C94-1007,A-10915
C94-1007,A-12608
C94-1007,A-5481
C94-1007,A-13468
C94-1007,A-7614
C94-1008,A-3123
C94-1009,A-6060
C94-1009,A-11031
C94-1010,A-7540
C94-1010,A-17466
C94-1010,A-13769
C94-1010,A-14623
C94-1010,A-14359
C94-1011,A-12691
C94-1012,A-2582
C94-1012,A-15301
C94-1012,A-6923
C94-1012,A-11069
C94-1012,A-4170
C94-1013,A-4170
C94-1013,A-11069
C94-1013,A-11144
C94-1014,A-3981
C94-1014,A-12641
C94-1014,A-2486
C94-1015,A-12608
C94-1015,A-7614
C94-1016,A-750
C94-1016,A-1862
C94-1017,A-882
C94-1018,A-13059
C94-1018,A-13303
C94-1019,A-16021
C94-1019,A-9384
C94-1019,A-11111
C94-1019,A-13755
C94-1020,A-7227
C94-1020,A-16184
C94-1020,A-15768
C94-1020,A-7759
C94-1020,A-1077
C94-1020,A-4027
C94-1021,A-6868
C94-1022,A-12003
C94-1022,A-2345
C94-1023,A-11251
C94-1023,A-17340
C94-1023,A-1776
C94-1024,A-12497
C94-1024,A-10354
C94-1025,A-15372
C94-1026,A-7585
C94-1026,A-6338
C94-1027,A-7979
C94-1028,A-7135
C94-1028,A-1862
C94-1029,A-11522
C94-1030,A-240
C94-1030,A-7792
C94-1030,A-14498
C94-1030,A-3710
C94-1031,A-18182
C94-1031,A-5067
C94-1032,A-16516
C94-1033,A-13876
C94-1034,A-4529
C94-1035,A-9683
C94-1035,A-8245
C94-1036,A-8297
C94-1036,A-8190
C94-1036,A-12162
C94-1036,A-4828
C94-1036,A-13309
C94-1036,A-7004
C94-1037,A-9609
C94-1037,A-825
C94-1038,A-6324
C94-1038,A-5323
C94-1038,A-14384
C94-1039,A-6191
C94-1039,A-1372
C94-1040,A-10729
C94-1040,A-12516
C94-1040,A-18239
C94-1040,A-968
C94-1040,A-866
C94-1040,A-3804
C94-1040,A-15642
C94-1040,A-13755
C94-1041,A-15397
C94-1042,A-16515
C94-1042,A-16634
C94-1042,A-11431
C94-1043,A-7703
C94-1044,A-16213
C94-1045,A-13828
C94-1045,A-17767
C94-1046,A-13909
C94-1046,A-11306
C94-1047,A-3446
C94-1048,A-11034
C94-1048,A-7627
C94-1049,A-9515
C94-1049,A-5067
C94-1050,A-4567
C94-1050,A-16136
C94-1051,A-13380
C94-1052,A-11573
C94-1052,A-3255
C94-1052,A-10283
C94-1052,A-5697
C94-1052,A-15091
C94-1053,A-2481
C94-1054,A-2358
C94-1054,A-2923
C94-1055,A-15114
C94-1055,A-6998
C94-1056,A-18410
C94-1056,A-9553
C94-1056,A-8372
C94-1057,A-12099
C94-1057,A-16021
C94-1058,A-15682
C94-1058,A-8590
C94-1058,A-14744
C94-1059,A-13818
C94-1059,A-13796
C94-1059,A-3000
C94-1060,A-1667
C94-1061,A-12322
C94-1061,A-14743
C94-1061,A-822
C94-1062,A-3149
C94-1063,A-9910
C94-1063,A-7975
C94-1064,A-18273
C94-1065,A-10803
C94-1066,A-17701
C94-1067,A-9544
C94-1068,A-14121
C94-1068,A-12848
C94-1068,A-429
C94-1069,A-16352
C94-1070,A-16557
C94-1070,A-9662
C94-1071,A-9781
C94-1072,A-8964
C94-1072,A-16447
C94-1072,A-489
C94-1072,A-12026
C94-1072,A-4024
C94-1072,A-10987
C94-1072,A-6797
C94-1072,A-5102
C94-1072,A-1224
C94-1072,A-4893
C94-1072,A-6134
C94-1072,A-12965
C94-1073,A-1244
C94-1073,A-12421
C94-1074,A-13118
C94-1074,A-8191
C94-1074,A-13189
C94-1075,A-2066
C94-1075,A-9742
C94-1076,A-1537
C94-1077,A-1133
C94-1078,A-17961
C94-1079,A-14614
C94-1080,A-822
C94-1080,A-14743
C94-1080,A-12322
C94-1081,A-16502
C94-1081,A-2383
C94-1082,A-11020
C94-1082,A-9810
C94-1083,A-3218
C94-1084,A-9552
C94-1084,A-4924
C94-1084,A-7535
C94-1085,A-16255
C94-1085,A-9016
C94-1085,A-5057
C94-1085,A-4086
C94-1086,A-13765
C94-1086,A-11055
C94-1087,A-7759
C94-1087,A-1190
C94-1087,A-7227
C94-1087,A-4027
C94-1088,A-10905
C94-1088,A-4857
C94-1088,A-16899
C94-1089,A-15348
C94-1089,A-6408
C94-1089,A-14396
C94-1089,A-13521
C94-1089,A-10601
C94-1090,A-14374
C94-1091,A-2992
C94-1091,A-6113
C94-1091,A-18504
C94-1092,A-4525
C94-1093,A-15865
C94-1093,A-11667
C94-1093,A-4903
C94-1094,A-14532
C94-1095,A-3587
C94-1096,A-13526
C94-1097,A-14532
C94-1097,A-14874
C94-1098,A-11395
C94-1098,A-11243
C94-1098,A-15701
C94-1099,A-3311
C94-1099,A-16144
C94-1099,A-11749
C94-1099,A-1269
C94-1100,A-17470
C94-1101,A-14304
C94-1101,A-3431
C94-1102,A-8383
C94-1103,A-7632
C94-1103,A-9346
C94-1103,A-1626
C94-1104,A-7658
C94-1104,A-4525
C94-2105,A-32
C94-2106,A-7692
C94-2106,A-15526
C94-2106,A-7792
C94-2107,A-14901
C94-2107,A-1203
C94-2108,A-12947
C94-2108,A-13226
C94-2109,A-842
C94-2110,A-7703
C94-2110,A-2093
C94-2110,A-16005
C94-2111,A-812
C94-2112,A-8207
C94-2112,A-4863
C94-2113,A-16710
C94-2114,A-871
C94-2115,A-15294
C94-2115,A-4164
C94-2116,A-11644
C94-2117,A-8624
C94-2117,A-9439
C94-2118,A-3615
C94-2119,A-16515
C94-2119,A-11854
C94-2120,A-8810
C94-2120,A-12806
C94-2121,A-8863
C94-2121,A-15083
C94-2122,A-2099
C94-2122,A-13207
C94-2123,A-3255
C94-2124,A-3799
C94-2124,A-15205
C94-2125,A-3920
C94-2126,A-10830
C94-2127,A-17587
C94-2128,A-109
C94-2128,A-10353
C94-2129,A-11991
C94-2129,A-16666
C94-2130,A-2176
C94-2131,A-6642
C94-2132,A-369
C94-2132,A-12432
C94-2132,A-7525
C94-2133,A-4164
C94-2133,A-2813
C94-2133,A-6907
C94-2134,A-18329
C94-2134,A-13207
C94-2135,A-9108
C94-2136,A-15205
C94-2136,A-5481
C94-2136,A-6105
C94-2136,A-1893
C94-2137,A-17524
C94-2138,A-8189
C94-2138,A-7227
C94-2139,A-5736
C94-2139,A-16649
C94-2139,A-7487
C94-2140,A-14339
C94-2141,A-12042
C94-2142,A-8263
C94-2143,A-11747
C94-2144,A-5102
C94-2144,A-6050
C94-2145,A-14338
C94-2145,A-8036
C94-2146,A-10068
C94-2146,A-10319
C94-2147,A-11839
C94-2147,A-16286
C94-2147,A-4419
C94-2148,A-9568
C94-2149,A-14295
C94-2149,A-12948
C94-2149,A-14522
C94-2149,A-10354
C94-2149,A-17826
C94-2150,A-4672
C94-2150,A-16537
C94-2151,A-8810
C94-2152,A-14393
C94-2152,A-12421
C94-2153,A-9999
C94-2153,A-3912
C94-2154,A-18273
C94-2154,A-2791
C94-2155,A-16278
C94-2155,A-1749
C94-2156,A-8038
C94-2156,A-6459
C94-2157,A-6459
C94-2158,A-11533
C94-2158,A-8921
C94-2159,A-12890
C94-2159,A-9662
C94-2159,A-7666
C94-2160,A-746
C94-2161,A-17434
C94-2161,A-14751
C94-2162,A-11114
C94-2163,A-2382
C94-2164,A-13250
C94-2164,A-4198
C94-2164,A-11747
C94-2165,A-4568
C94-2166,A-2429
C94-2166,A-15481
C94-2167,A-11978
C94-2168,A-16952
C94-2168,A-16694
C94-2168,A-2842
C94-2169,A-13903
C94-2169,A-1561
C94-2169,A-17804
C94-2169,A-14304
C94-2170,A-13902
C94-2170,A-6008
C94-2170,A-284
C94-2171,A-5595
C94-2172,A-866
C94-2172,A-7594
C94-2173,A-10696
C94-2173,A-12373
C94-2173,A-16445
C94-2174,A-17466
C94-2174,A-7380
C94-2175,A-13903
C94-2175,A-2304
C94-2175,A-15331
C94-2175,A-6484
C94-2175,A-14304
C94-2176,A-11550
C94-2176,A-11624
C94-2176,A-11617
C94-2177,A-8969
C94-2178,A-12978
C94-2178,A-16255
C94-2179,A-14519
C94-2180,A-9536
C94-2181,A-15188
C94-2181,A-957
C94-2182,A-12769
C94-2183,A-2636
C94-2183,A-14304
C94-2184,A-7161
C94-2184,A-8683
C94-2185,A-2614
C94-2186,A-5097
C94-2187,A-13097
C94-2187,A-5067
C94-2188,A-13442
C94-2188,A-16468
C94-2189,A-12082
C94-2190,A-16479
C94-2190,A-279
C94-2190,A-2205
C94-2191,A-16099
C94-2192,A-15666
C94-2192,A-13207
C94-2193,A-14449
C94-2194,A-4024
C94-2194,A-12965
C94-2195,A-12973
C94-2195,A-3341
C94-2196,A-612
C94-2197,A-2745
C94-2197,A-7487
C94-2198,A-12077
C94-2199,A-14687
C94-2200,A-5032
C94-2200,A-3912
C94-2200,A-18795
C94-2200,A-13047
C94-2201,A-754
C94-2202,A-11105
C94-2202,A-8
C94-2202,A-8481
C94-2203,A-16028
C94-2204,A-2791
C94-2205,A-13643
C94-2205,A-12221
C94-2206,A-5714
C94-2206,A-17701
C94-2207,A-13203
C94-2208,A-1163
C94-2208,A-5297
C94-2208,A-14972
C94-2209,A-14448
C94-2209,A-13077
C94-2210,A-922
C94-2211,A-8224
C94-2211,A-8774
C94-2211,A-5984
C94-2211,A-11448
C94-2211,A-16249
C94-2211,A-18616
C94-2212,A-10782
C94-2212,A-4151
C94-2212,A-1961
C94-2212,A-6822
C94-2212,A-2054
C96-1001,A-10568
C96-1002,A-18008
C96-1003,A-5848
C96-1003,A-13971
C96-1004,A-5848
C96-1004,A-13971
C96-1005,A-15348
C96-1005,A-10283
C96-1006,A-17235
C96-1006,A-1533
C96-1007,A-15953
C96-1007,A-8203
C96-1008,A-14378
C96-1008,A-11463
C96-1009,A-3253
C96-1009,A-11978
C96-1010,A-16808
C96-1011,A-9536
C96-1011,A-12293
C96-1012,A-7243
C96-1012,A-12626
C96-1012,A-16649
C96-1012,A-7487
C96-1013,A-12944
C96-1013,A-6437
C96-1014,A-3239
C96-1014,A-721
C96-1014,A-9437
C96-1014,A-3420
C96-1014,A-14831
C96-1014,A-13394
C96-1014,A-7810
C96-1015,A-9609
C96-1015,A-12686
C96-1016,A-16021
C96-1016,A-17729
C96-1016,A-2883
C96-1017,A-5615
C96-1018,A-16757
C96-1018,A-5395
C96-1018,A-13037
C96-1019,A-12042
C96-1019,A-18385
C96-1020,A-4279
C96-1020,A-6892
C96-1020,A-7954
C96-1020,A-6554
C96-1020,A-9346
C96-1020,A-7632
C96-1021,A-1842
C96-1021,A-10399
C96-1022,A-16557
C96-1022,A-9868
C96-1023,A-9883
C96-1023,A-5111
C96-1023,A-7792
C96-1024,A-14449
C96-1024,A-6835
C96-1024,A-10937
C96-1024,A-728
C96-1024,A-6742
C96-1024,A-6349
C96-1025,A-16551
C96-1025,A-17599
C96-1025,A-4576
C96-1026,A-4863
C96-1027,A-14906
C96-1028,A-3782
C96-1028,A-17751
C96-1028,A-13072
C96-1029,A-13799
C96-1029,A-12880
C96-1029,A-9390
C96-1030,A-7199
C96-1031,A-17867
C96-1031,A-8764
C96-1032,A-13961
C96-1032,A-3107
C96-1032,A-6380
C96-1033,A-8765
C96-1033,A-16406
C96-1034,A-18888
C96-1035,A-16331
C96-1035,A-18172
C96-1036,A-4783
C96-1036,A-18172
C96-1037,A-6259
C96-1037,A-10452
C96-1038,A-7585
C96-1038,A-6338
C96-1039,A-6338
C96-1039,A-15931
C96-1040,A-17290
C96-1040,A-8189
C96-1040,A-7227
C96-1041,A-107
C96-1041,A-7343
C96-1041,A-7227
C96-1041,A-15590
C96-1042,A-4964
C96-1043,A-12855
C96-1044,A-14687
C96-1044,A-3794
C96-1045,A-18621
C96-1045,A-6296
C96-1046,A-12325
C96-1046,A-610
C96-1047,A-1208
C96-1047,A-18097
C96-1048,A-3412
C96-1049,A-9663
C96-1049,A-18449
C96-1049,A-15844
C96-1049,A-3412
C96-1050,A-17900
C96-1050,A-13199
C96-1050,A-3114
C96-1051,A-8300
C96-1051,A-17301
C96-1051,A-10276
C96-1051,A-14738
C96-1051,A-18609
C96-1052,A-5097
C96-1052,A-4198
C96-1053,A-3799
C96-1053,A-15205
C96-1053,A-2912
C96-1054,A-18118
C96-1054,A-10864
C96-1055,A-1218
C96-1055,A-5323
C96-1056,A-9653
C96-1056,A-18443
C96-1056,A-10373
C96-1057,A-3134
C96-1058,A-7357
C96-1059,A-8010
C96-1059,A-3832
C96-1060,A-3832
C96-1061,A-8943
C96-1061,A-6192
C96-1061,A-3832
C96-1062,A-15310
C96-1063,A-2271
C96-1064,A-4045
C96-1064,A-825
C96-1064,A-9609
C96-1065,A-4868
C96-1065,A-13984
C96-1066,A-18353
C96-1066,A-3664
C96-1067,A-16159
C96-1067,A-12371
C96-1067,A-14694
C96-1068,A-17714
C96-1068,A-4605
C96-1068,A-2545
C96-1069,A-2099
C96-1069,A-9993
C96-1070,A-12608
C96-1070,A-7614
C96-1071,A-2614
C96-1071,A-3598
C96-1071,A-13755
C96-1072,A-10397
C96-1073,A-13262
C96-1073,A-5421
C96-1074,A-2231
C96-1074,A-6872
C96-1074,A-1242
C96-1075,A-13573
C96-1075,A-4759
C96-1075,A-13806
C96-1075,A-12165
C96-1075,A-16406
C96-1075,A-12099
C96-1076,A-2927
C96-1077,A-12840
C96-1077,A-11522
C96-1077,A-1617
C96-1078,A-11431
C96-1078,A-2246
C96-1078,A-16515
C96-1079,A-16515
C96-1079,A-15535
C96-1080,A-16634
C96-1080,A-11431
C96-1080,A-16515
C96-1081,A-7352
C96-1081,A-12605
C96-1082,A-17434
C96-1082,A-14751
C96-1082,A-8522
C96-1082,A-12980
C96-1083,A-9752
C96-1083,A-15647
C96-1083,A-7895
C96-1084,A-14743
C96-1084,A-15387
C96-1084,A-10271
C96-1085,A-2364
C96-1085,A-14743
C96-1086,A-11031
C96-1086,A-3684
C96-1086,A-5364
C96-1087,A-6499
C96-1087,A-8189
C96-1087,A-5353
C96-1088,A-7602
C96-1089,A-13071
C96-1089,A-7792
C96-1089,A-7730
C96-1090,A-1133
C96-1091,A-754
C96-1092,A-12445
C96-1092,A-5582
C96-1093,A-18182
C96-1093,A-5067
C96-1094,A-16667
C96-1095,A-9926
C96-1095,A-6484
C96-1096,A-10710
C96-1097,A-7792
C96-1097,A-13009
C96-1097,A-1991
C96-2098,A-11034
C96-2098,A-11816
C96-2099,A-8297
C96-2099,A-8190
C96-2099,A-13309
C96-2099,A-15388
C96-2099,A-9718
C96-2099,A-7004
C96-2100,A-4568
C96-2101,A-5378
C96-2102,A-16352
C96-2103,A-17865
C96-2103,A-12497
C96-2104,A-8099
C96-2105,A-15372
C96-2105,A-17701
C96-2106,A-10987
C96-2106,A-5102
C96-2107,A-6231
C96-2107,A-4903
C96-2108,A-6324
C96-2108,A-15205
C96-2109,A-8461
C96-2110,A-8590
C96-2111,A-4495
C96-2112,A-11522
C96-2113,A-3461
C96-2114,A-13985
C96-2115,A-18784
C96-2115,A-235
C96-2115,A-1608
C96-2116,A-13541
C96-2116,A-4532
C96-2117,A-2335
C96-2118,A-8453
C96-2118,A-13755
C96-2119,A-1193
C96-2119,A-9367
C96-2119,A-9929
C96-2119,A-14922
C96-2120,A-13901
C96-2120,A-6134
C96-2120,A-3609
C96-2120,A-1224
C96-2120,A-3568
C96-2120,A-16744
C96-2120,A-15007
C96-2120,A-5631
C96-2120,A-5675
C96-2120,A-284
C96-2120,A-5541
C96-2120,A-11956
C96-2120,A-2404
C96-2120,A-12382
C96-2121,A-8383
C96-2121,A-1893
C96-2122,A-14529
C96-2122,A-12090
C96-2123,A-14614
C96-2124,A-1336
C96-2124,A-8010
C96-2125,A-10259
C96-2125,A-9434
C96-2126,A-16100
C96-2126,A-13363
C96-2127,A-2345
C96-2127,A-12003
C96-2128,A-12773
C96-2128,A-6484
C96-2129,A-2343
C96-2130,A-14073
C96-2131,A-6864
C96-2132,A-16365
C96-2132,A-14901
C96-2133,A-728
C96-2134,A-4366
C96-2134,A-4318
C96-2134,A-3215
C96-2134,A-14304
C96-2135,A-4090
C96-2136,A-16516
C96-2137,A-7692
C96-2137,A-13009
C96-2138,A-8942
C96-2139,A-12082
C96-2140,A-12500
C96-2140,A-13325
C96-2141,A-4155
C96-2141,A-16807
C96-2141,A-10226
C96-2142,A-8071
C96-2142,A-16021
C96-2143,A-6755
C96-2144,A-2383
C96-2144,A-10855
C96-2145,A-2383
C96-2146,A-10790
C96-2147,A-8863
C96-2147,A-3893
C96-2148,A-6455
C96-2149,A-9910
C96-2150,A-8263
C96-2151,A-3149
C96-2152,A-6105
C96-2153,A-12952
C96-2154,A-18326
C96-2155,A-12839
C96-2156,A-4164
C96-2156,A-6907
C96-2157,A-17470
C96-2157,A-11568
C96-2158,A-324
C96-2159,A-11644
C96-2160,A-16548
C96-2160,A-13207
C96-2161,A-871
C96-2162,A-8441
C96-2163,A-13903
C96-2164,A-7295
C96-2165,A-155
C96-2166,A-4274
C96-2167,A-14797
C96-2168,A-7962
C96-2168,A-9432
C96-2169,A-7540
C96-2170,A-13478
C96-2171,A-14797
C96-2172,A-9038
C96-2173,A-15286
C96-2174,A-738
C96-2175,A-12626
C96-2176,A-12626
C96-2177,A-6953
C96-2177,A-4851
C96-2178,A-4848
C96-2178,A-16654
C96-2178,A-9480
C96-2178,A-18318
C96-2179,A-15421
C96-2179,A-8023
C96-2179,A-5770
C96-2180,A-13799
C96-2180,A-5631
C96-2180,A-3412
C96-2181,A-16198
C96-2182,A-1017
C96-2182,A-3652
C96-2182,A-14271
C96-2183,A-3362
C96-2183,A-14295
C96-2183,A-10354
C96-2184,A-10905
C96-2184,A-4857
C96-2184,A-9140
C96-2185,A-439
C96-2185,A-7227
C96-2186,A-11550
C96-2186,A-11624
C96-2186,A-11617
C96-2187,A-7348
C96-2187,A-13755
C96-2187,A-3598
C96-2188,A-284
C96-2188,A-3568
C96-2189,A-17248
C96-2189,A-5450
C96-2190,A-13024
C96-2190,A-10428
C96-2191,A-7614
C96-2191,A-15389
C96-2191,A-12608
C96-2192,A-4732
C96-2192,A-3027
C96-2192,A-8786
C96-2192,A-14026
C96-2192,A-8463
C96-2193,A-17708
C96-2193,A-7664
C96-2194,A-6766
C96-2194,A-2279
C96-2194,A-3812
C96-2194,A-16127
C96-2194,A-4154
C96-2195,A-3139
C96-2195,A-5710
C96-2195,A-10739
C96-2195,A-6867
C96-2196,A-11747
C96-2196,A-4198
C96-2196,A-13250
C96-2197,A-16051
C96-2197,A-14918
C96-2197,A-8810
C96-2197,A-6742
C96-2198,A-3735
C96-2199,A-17767
C96-2200,A-13526
C96-2201,A-4691
C96-2201,A-7685
C96-2201,A-13478
C96-2202,A-3431
C96-2202,A-14304
C96-2203,A-1163
C96-2204,A-16694
C96-2205,A-16522
C96-2206,A-6307
C96-2206,A-4741
C96-2206,A-15816
C96-2206,A-13293
C96-2207,A-2710
C96-2207,A-8872
C96-2208,A-2992
C96-2208,A-7487
C96-2209,A-2307
C96-2210,A-8879
C96-2210,A-7686
C96-2211,A-12691
C96-2212,A-8822
C96-2213,A-8588
C96-2215,A-15852
C98-1001,A-8986
C98-1001,A-6915
C98-1002,A-13663
C98-1003,A-15348
C98-1003,A-17407
C98-1003,A-10601
C98-1003,A-5799
C98-1004,A-2226
C98-1004,A-8061
C98-1004,A-2065
C98-1005,A-5217
C98-1005,A-7221
C98-1006,A-11552
C98-1006,A-10354
C98-1006,A-3955
C98-1007,A-15953
C98-1007,A-3547
C98-1008,A-14378
C98-1008,A-13627
C98-1009,A-9536
C98-1009,A-1971
C98-1009,A-5207
C98-1010,A-3882
C98-1010,A-14435
C98-1010,A-13461
C98-1011,A-4912
C98-1011,A-3598
C98-1011,A-11496
C98-1012,A-9433
C98-1012,A-376
C98-1013,A-18618
C98-1013,A-8385
C98-1013,A-13855
C98-1014,A-14724
C98-1014,A-4254
C98-1015,A-4622
C98-1015,A-3120
C98-1016,A-12944
C98-1017,A-5888
C98-1017,A-8834
C98-1017,A-14744
C98-1017,A-8053
C98-1018,A-13910
C98-1019,A-6854
C98-1020,A-4279
C98-1020,A-6330
C98-1020,A-7954
C98-1021,A-13473
C98-1022,A-13473
C98-1022,A-1683
C98-1023,A-9883
C98-1023,A-16892
C98-1023,A-13009
C98-1024,A-14449
C98-1024,A-14597
C98-1024,A-18118
C98-1024,A-11312
C98-1025,A-14910
C98-1026,A-12322
C98-1027,A-14906
C98-1028,A-12973
C98-1028,A-15074
C98-1028,A-5543
C98-1028,A-783
C98-1029,A-12973
C98-1029,A-6413
C98-1030,A-5578
C98-1031,A-17805
C98-1031,A-16798
C98-1031,A-7870
C98-1032,A-13302
C98-1032,A-479
C98-1032,A-16114
C98-1032,A-5614
C98-1032,A-3184
C98-1032,A-10606
C98-1032,A-1595
C98-1033,A-14298
C98-1034,A-12923
C98-1034,A-6004
C98-1035,A-13234
C98-1035,A-4816
C98-1036,A-6338
C98-1036,A-10526
C98-1036,A-15597
C98-1036,A-4205
C98-1037,A-10452
C98-1037,A-13640
C98-1038,A-4857
C98-1038,A-3099
C98-1038,A-4879
C98-1039,A-7227
C98-1039,A-3356
C98-1039,A-2160
C98-1039,A-11181
C98-1040,A-17925
C98-1040,A-18357
C98-1041,A-12996
C98-1041,A-11031
C98-1041,A-6060
C98-1042,A-12996
C98-1042,A-11031
C98-1042,A-18410
C98-1043,A-15008
C98-1044,A-774
C98-1044,A-14532
C98-1044,A-3018
C98-1045,A-4413
C98-1045,A-12533
C98-1045,A-13189
C98-1046,A-8989
C98-1046,A-13643
C98-1046,A-17267
C98-1046,A-12353
C98-1047,A-2402
C98-1047,A-3105
C98-1048,A-7071
C98-1048,A-11566
C98-1048,A-15722
C98-1049,A-17932
